t,uL,uR,uL_act,uR_act,vL,vR,heading,tag
13.6000,8.40,-8.40,7.90,-8.22,21.747,-29.538,8.909,prbs
13.6100,8.40,-8.40,8.09,-8.22,24.337,-29.726,9.831,prbs
13.6200,8.40,-8.40,8.14,-8.29,24.707,-30.194,10.961,prbs
13.6300,8.40,-8.40,8.19,-8.29,25.014,-30.313,12.285,prbs
13.6400,8.40,-8.40,8.10,-8.12,22.731,-30.048,13.823,prbs
13.6500,8.40,-8.40,8.16,-8.13,25.684,-30.669,15.536,prbs
13.6600,8.40,-8.40,8.20,-8.22,26.843,-30.418,17.372,prbs
13.6700,8.40,-8.40,8.18,-8.17,28.337,-30.620,19.315,prbs
13.6800,-8.40,8.40,8.19,-8.16,27.772,-30.571,21.412,prbs
13.6900,-8.40,8.40,8.20,-8.12,29.217,-29.950,23.631,prbs
13.7000,-8.40,8.40,1.31,-0.10,14.172,-14.437,25.931,prbs
13.7100,-8.40,8.40,-0.25,1.36,6.765,-10.179,28.232,prbs
13.7200,-8.40,8.40,-1.95,1.28,3.016,-1.787,30.487,prbs
13.7300,-8.40,8.40,-4.24,3.10,-10.367,1.026,32.610,prbs
13.7400,-8.40,8.40,-6.14,5.25,-14.375,11.561,34.484,prbs
13.7500,-8.40,8.40,-7.30,6.98,-20.371,19.024,35.995,prbs
13.7600,-8.40,8.40,-7.91,7.83,-22.717,22.208,37.071,prbs
13.7700,-8.40,8.40,-8.04,8.10,-23.646,24.267,37.712,prbs
13.7800,-8.40,8.40,-8.13,8.22,-27.248,27.569,37.998,prbs
13.7900,-8.40,8.40,-8.15,8.23,-26.766,28.184,37.989,prbs
13.8000,-8.40,8.40,-8.09,8.09,-27.569,26.124,37.720,prbs
13.8100,-8.40,8.40,-8.07,8.02,-26.990,26.005,37.165,prbs
13.8200,-8.40,8.40,-8.09,8.12,-26.236,26.941,36.344,prbs
13.8300,8.40,8.40,-8.14,8.20,-27.597,28.728,35.316,prbs
13.8400,8.40,8.40,-8.24,8.22,-27.967,29.238,34.103,prbs
13.8500,8.40,8.40,-1.21,8.17,-12.643,29.349,32.677,prbs
13.8600,8.40,8.40,0.29,8.29,-7.170,28.072,31.105,prbs
13.8700,8.40,8.40,1.99,8.19,-1.445,29.238,31.105,prbs
13.8800,8.40,8.40,6.38,8.13,18.968,29.210,27.731,prbs
13.8900,8.40,8.40,7.39,8.15,20.700,28.505,25.960,prbs
13.9000,8.40,8.40,7.92,8.27,23.646,29.384,24.204,prbs
13.9100,8.40,8.40,8.22,8.31,26.878,30.494,23.975,prbs
13.9200,8.40,8.40,8.29,8.30,28.854,31.486,22.644,prbs
13.9300,8.40,8.40,8.22,8.21,26.103,30.564,21.256,prbs
13.9400,8.40,8.40,8.12,8.15,25.098,31.611,19.982,prbs
13.9500,8.40,8.40,8.12,8.18,25.573,32.442,18.888,prbs
13.9600,8.40,8.40,8.13,8.26,27.660,32.484,18.007,prbs
13.9700,8.40,8.40,8.19,8.24,29.322,32.700,17.270,prbs
13.9800,-8.40,-8.40,8.20,8.25,28.889,32.973,16.625,prbs
13.9900,-8.40,-8.40,5.54,4.15,25.649,28.114,16.102,prbs
14.0000,-8.40,-8.40,0.11,0.19,13.886,12.099,15.670,prbs
14.0100,-8.40,-8.40,-0.70,-0.70,3.239,6.472,15.308,prbs
14.0200,-8.40,-8.40,-2.12,-2.98,1.319,3.944,14.983,prbs
14.0300,-8.40,-8.40,-4.21,-5.08,-5.054,-5.564,14.721,prbs
14.0400,-8.40,-8.40,-6.21,-6.85,-15.617,-16.958,14.611,prbs
14.0500,-8.40,-8.40,-7.52,-7.93,-22.438,-25.370,14.634,prbs
14.0600,-8.40,-8.40,-8.14,-8.22,-26.096,-26.718,14.628,prbs
14.0700,-8.40,-8.40,-8.07,-8.11,-23.548,-21.607,14.624,prbs
14.0800,-8.40,-8.40,-8.01,-8.02,-23.653,-23.534,14.646,prbs
14.0900,-8.40,-8.40,-8.08,-8.15,-25.663,-27.136,14.631,prbs
14.1000,-8.40,-8.40,-8.27,-8.31,-27.765,-28.121,14.588,prbs
14.1100,-8.40,-8.40,-8.25,-8.30,-27.088,-29.105,14.504,prbs
14.1200,-8.40,-8.40,-8.09,-8.20,-25.475,-27.604,14.417,prbs
14.1300,8.40,-8.40,-8.09,-8.09,-26.829,-26.012,14.311,prbs
14.1400,8.40,-8.40,-3.53,-8.04,-22.319,-27.904,14.214,prbs
14.1500,8.40,-8.40,0.47,-8.13,-8.692,-28.630,14.140,prbs
14.1600,8.40,-8.40,0.66,-8.25,-8.692,-29.433,14.108,prbs
14.1700,8.40,-8.40,2.53,-8.18,1.159,-29.985,14.190,prbs
14.1800,8.40,-8.40,4.89,-8.08,10.479,-29.098,14.360,prbs
14.1900,8.40,-8.40,6.73,-8.05,17.781,-28.561,14.633,prbs
14.2000,8.40,-8.40,7.62,-8.20,20.602,-29.957,15.091,prbs
14.2100,8.40,-8.40,7.93,-8.28,21.565,-30.243,15.789,prbs
14.2200,8.40,-8.40,8.05,-8.25,24.030,-29.454,16.766,prbs
14.2300,8.40,-8.40,8.08,-8.25,24.784,-29.845,18.025,prbs
14.2400,8.40,-8.40,8.19,-8.27,26.347,-29.999,19.537,prbs
14.2500,8.40,-8.40,8.16,-8.24,25.600,-31.912,21.193,prbs
14.2600,8.40,-8.40,8.13,-8.17,24.881,-30.138,22.977,prbs
14.2700,8.40,-8.40,8.14,-8.16,25.719,-31.186,24.930,prbs
14.2800,-8.40,8.40,8.21,-8.21,28.044,-31.269,27.075,prbs
14.2900,-8.40,8.40,8.21,-8.27,29.217,-32.163,29.352,prbs
14.3000,-8.40,8.40,0.75,-0.42,13.928,-15.715,31.746,prbs
14.3100,-8.40,8.40,-0.80,1.24,6.060,-4.252,34.231,prbs
14.3200,-8.40,8.40,-1.74,1.25,-0.831,0.000,36.706,prbs
14.3300,-8.40,8.40,-3.79,3.14,-8.810,1.829,39.126,prbs
14.3400,-8.40,8.40,-5.72,5.29,-12.462,10.905,41.425,prbs
14.3500,-8.40,8.40,-6.92,6.98,-18.040,18.752,43.447,prbs
14.3600,-8.40,8.40,-7.75,7.83,-23.464,20.029,45.083,prbs
14.3700,-8.40,8.40,-8.04,8.00,-24.456,23.003,46.336,prbs
14.3800,-8.40,8.40,-8.08,8.08,-25.412,23.241,47.163,prbs
14.3900,-8.40,8.40,-8.05,8.09,-23.471,23.387,47.572,prbs
14.4000,-8.40,8.40,-8.07,8.19,-25.007,27.485,47.595,prbs
14.4100,-8.40,8.40,-8.16,8.19,-28.288,25.656,47.317,prbs
14.4200,-8.40,8.40,-8.08,8.08,-23.939,27.241,46.042,prbs
14.4300,8.40,8.40,-8.02,8.02,-25.307,25.775,44.968,prbs
14.4400,8.40,8.40,-3.51,8.00,-19.680,27.695,43.620,prbs
14.4500,8.40,8.40,0.82,8.31,-9.166,27.241,42.041,prbs
14.4600,8.40,8.40,0.97,8.29,-0.810,28.561,40.288,prbs
14.4700,8.40,8.40,2.36,8.10,3.393,26.990,38.431,prbs
14.4800,8.40,8.40,4.64,8.06,12.552,28.798,36.505,prbs
14.4900,8.40,8.40,6.46,8.04,16.636,29.126,34.553,prbs
14.5000,8.40,8.40,7.59,8.18,22.675,29.880,32.627,prbs
14.5100,8.40,8.40,8.00,8.16,25.042,30.257,30.797,prbs
14.5200,8.40,8.40,8.16,8.24,26.012,31.165,29.131,prbs
14.5300,8.40,8.40,8.16,8.27,25.161,32.156,27.614,prbs
14.5400,8.40,8.40,8.19,8.26,26.396,31.960,26.243,prbs
14.5500,8.40,8.40,8.17,8.27,27.101,32.673,25.055,prbs
14.5600,8.40,8.40,8.15,8.27,26.787,33.001,24.054,prbs
14.5700,8.40,8.40,8.14,8.22,27.534,32.659,23.203,prbs
14.5800,8.40,8.40,8.21,8.24,28.295,32.826,22.485,prbs
14.5900,-8.40,-8.40,8.18,8.26,27.402,33.399,21.914,prbs
14.6000,-8.40,-8.40,3.89,4.04,23.757,28.875,21.467,prbs
14.6100,-8.40,-8.40,-0.69,0.07,11.442,11.191,21.116,prbs
14.6200,-8.40,-8.40,-0.95,-0.78,2.339,5.990,20.799,prbs
14.6300,-8.40,-8.40,-2.24,-2.92,-2.073,1.306,20.489,prbs
14.6400,-8.40,-8.40,-4.31,-5.11,-4.915,-6.863,20.198,prbs
14.6500,-8.40,-8.40,-6.21,-6.86,-13.872,-17.705,19.927,prbs
14.6600,-8.40,-8.40,-7.39,-7.79,-19.694,-23.639,19.597,prbs
14.6700,-8.40,-8.40,-8.07,-8.21,-24.763,-26.892,19.215,prbs
14.6800,-8.40,-8.40,-8.23,-8.16,-24.881,-23.059,18.887,prbs
14.6900,-8.40,-8.40,-8.09,-8.08,-23.346,-23.262,18.591,prbs
14.7000,-8.40,-8.40,-8.10,-8.12,-23.827,-25.970,18.280,prbs
14.7100,-8.40,-8.40,-8.19,-8.17,-26.047,-26.780,17.957,prbs
14.7200,-8.40,-8.40,-8.28,-8.25,-28.351,-28.749,17.670,prbs
14.7300,-8.40,-8.40,-8.20,-8.26,-26.990,-29.349,17.406,prbs
14.7400,8.40,-8.40,-8.12,-8.18,-26.606,-27.032,17.096,prbs
14.7500,8.40,-8.40,-8.09,-8.09,-25.789,-27.101,16.766,prbs
14.7600,8.40,-8.40,-0.44,-8.08,-11.938,-27.604,16.451,prbs
14.7700,8.40,-8.40,1.07,-8.25,-6.039,-28.526,16.194,prbs
14.7800,8.40,-8.40,1.45,-8.15,-3.512,-27.869,16.055,prbs
14.7900,8.40,-8.40,3.36,-8.00,3.149,-28.519,16.073,prbs
14.8000,8.40,-8.40,5.45,-8.01,8.782,-29.035,16.328,prbs
14.8100,8.40,-8.40,7.11,-8.14,18.298,-30.145,16.797,prbs
14.8200,8.40,-8.40,7.92,-8.25,22.445,-30.418,17.466,prbs
14.8300,8.40,-8.40,8.14,-8.22,25.335,-30.913,18.340,prbs
14.8400,8.40,-8.40,8.12,-8.14,24.525,-30.948,19.432,prbs
14.8500,8.40,-8.40,8.09,-8.15,23.953,-30.446,20.717,prbs
14.8600,8.40,-8.40,8.14,-8.20,24.791,-31.067,22.205,prbs
14.8700,8.40,-8.40,8.21,-8.21,26.382,-30.892,23.859,prbs
14.8800,8.40,-8.40,8.23,-8.21,26.787,-31.814,25.658,prbs
14.8900,-8.40,8.40,8.20,-8.15,25.824,-31.227,27.627,prbs
14.9000,-8.40,8.40,8.12,-8.20,25.796,-31.011,29.777,prbs
14.9100,-8.40,8.40,1.98,-2.02,15.247,-19.750,32.082,prbs
14.9200,-8.40,8.40,-0.88,1.09,3.058,-6.486,34.522,prbs
14.9300,-8.40,8.40,-1.51,0.96,-0.468,-5.236,36.981,prbs
14.9400,-8.40,8.40,-3.09,2.55,-6.276,1.103,39.355,prbs
14.9500,-8.40,8.40,-5.07,4.74,-8.657,9.146,41.545,prbs
14.9600,-8.40,8.40,-7.58,7.58,-18.961,20.909,44.927,prbs
14.9700,-8.40,8.40,-8.00,8.02,-23.206,22.124,45.964,prbs
14.9800,-8.40,8.40,-8.13,8.09,-25.475,25.070,46.555,prbs
14.9900,-8.40,8.40,-8.13,8.14,-24.993,25.223,46.756,prbs
15.0000,-8.40,8.40,-8.17,8.13,-26.320,25.482,46.643,prbs
15.0100,-8.40,8.40,-8.14,8.11,-26.801,24.379,46.208,prbs
15.0200,-8.40,8.40,-8.13,8.15,-26.515,26.543,45.449,prbs
15.0300,-8.40,8.40,-8.11,8.16,-26.669,27.360,44.413,prbs
15.0400,8.40,8.40,-8.12,8.17,-27.011,26.766,43.163,prbs
15.0500,8.40,8.40,-3.63,8.04,-19.806,26.047,41.665,prbs
15.0600,8.40,8.40,1.04,8.15,-6.590,26.536,39.902,prbs
15.0700,8.40,8.40,1.23,8.29,1.745,28.400,37.960,prbs
15.0800,8.40,8.40,2.17,8.21,4.321,28.260,35.926,prbs
15.0900,8.40,8.40,4.23,8.08,10.102,28.763,33.843,prbs
15.1000,8.40,8.40,6.13,7.96,13.551,28.952,31.758,prbs
15.1100,8.40,8.40,7.39,8.08,20.762,29.105,29.746,prbs
15.1200,8.40,8.40,7.92,8.18,24.100,30.857,27.877,prbs
15.1300,8.40,8.40,8.11,8.25,26.459,31.639,26.159,prbs
15.1400,8.40,8.40,8.20,8.25,26.285,32.198,24.577,prbs
15.1500,8.40,8.40,8.14,8.25,26.843,31.926,23.134,prbs
15.1600,8.40,8.40,8.15,8.26,26.089,32.414,21.860,prbs
15.1700,8.40,8.40,8.18,8.24,26.731,33.133,20.788,prbs
15.1800,8.40,8.40,8.16,8.22,27.695,32.135,19.900,prbs
15.1900,-8.40,-8.40,8.18,8.22,27.590,33.245,19.142,prbs
15.2000,-8.40,-8.40,8.12,6.12,27.248,31.067,18.520,prbs
15.2100,-8.40,-8.40,0.71,0.53,11.338,14.500,18.056,prbs
15.2200,-8.40,-8.40,-0.45,-0.27,7.693,5.704,17.701,prbs
15.2300,-8.40,-8.40,-2.05,-2.45,0.747,1.717,17.372,prbs
15.2400,-8.40,-8.40,-4.20,-4.73,-6.639,-3.156,17.092,prbs
15.2500,-8.40,-8.40,-6.16,-6.55,-13.900,-14.668,16.921,prbs
15.2600,-8.40,-8.40,-7.48,-7.72,-21.132,-22.633,16.741,prbs
15.2700,-8.40,-8.40,-8.03,-8.21,-23.848,-26.159,16.476,prbs
15.2800,-8.40,-8.40,-8.13,-8.08,-25.489,-22.222,16.262,prbs
15.2900,-8.40,-8.40,-8.06,-8.10,-22.235,-24.888,16.066,prbs
15.3000,-8.40,-8.40,-8.07,-8.15,-24.358,-28.093,15.779,prbs
15.3100,-8.40,-8.40,-8.19,-8.21,-27.465,-28.163,15.472,prbs
15.3200,-8.40,-8.40,-8.25,-8.24,-28.526,-29.154,15.212,prbs
15.3300,-8.40,-8.40,-8.12,-8.17,-25.175,-27.067,14.954,prbs
15.3400,8.40,-8.40,-8.05,-8.10,-25.831,-27.555,14.676,prbs
15.3500,8.40,-8.40,-8.08,-8.13,-27.053,-26.110,14.415,prbs
15.3600,8.40,-8.40,-3.19,-8.04,-20.874,-27.178,14.182,prbs
15.3700,8.40,-8.40,0.91,-8.22,-9.627,-28.595,13.979,prbs
15.3800,8.40,-8.40,1.03,-8.28,0.105,-29.091,13.867,prbs
15.3900,8.40,-8.40,2.35,-8.18,2.995,-29.238,13.856,prbs
15.4000,8.40,-8.40,4.46,-8.04,5.606,-29.203,13.960,prbs
15.4100,8.40,-8.40,6.44,-8.09,15.408,-29.908,14.235,prbs
15.4200,8.40,-8.40,7.48,-8.16,19.331,-30.069,14.744,prbs
15.4300,8.40,-8.40,7.91,-8.16,22.794,-29.573,15.511,prbs
15.4400,8.40,-8.40,8.06,-8.19,24.798,-30.543,16.495,prbs
15.4500,8.40,-8.40,8.11,-8.21,24.944,-30.648,17.665,prbs
15.4600,8.40,-8.40,8.12,-8.18,24.937,-31.521,19.017,prbs
15.4700,8.40,-8.40,8.09,-8.20,25.440,-31.172,20.555,prbs
15.4800,8.40,-8.40,8.15,-8.22,25.984,-31.528,22.255,prbs
15.4900,8.40,-8.40,8.21,-8.21,26.522,-31.667,24.122,prbs
15.5000,-8.40,8.40,8.21,-8.24,26.683,-31.290,26.161,prbs
15.5100,-8.40,8.40,3.47,-1.49,20.106,-19.352,30.725,prbs
15.5200,-8.40,8.40,-0.40,1.01,8.859,-10.207,33.183,prbs
15.5300,-8.40,8.40,-1.06,0.80,5.299,-3.533,35.619,prbs
15.5400,-8.40,8.40,-2.88,2.69,-4.580,0.489,37.994,prbs
15.5500,-8.40,8.40,-5.00,4.97,-11.512,10.116,40.224,prbs
15.5600,-8.40,8.40,-6.63,6.79,-16.301,14.395,42.125,prbs
15.5700,-8.40,8.40,-7.56,7.64,-21.977,19.366,43.541,prbs
15.5800,-8.40,8.40,-7.99,8.08,-22.159,24.358,44.487,prbs
15.5900,-8.40,8.40,-8.17,8.29,-26.403,27.269,45.068,prbs
15.6000,-8.40,8.40,-8.12,8.20,-25.838,25.217,45.382,prbs
15.6100,-8.40,8.40,-8.11,8.08,-27.555,26.082,45.405,prbs
15.6200,-8.40,8.40,-8.11,8.12,-25.964,27.604,45.126,prbs
15.6300,-8.40,8.40,-8.09,8.14,-26.361,27.695,44.538,prbs
15.6400,-8.40,8.40,-8.13,8.14,-27.185,26.871,43.717,prbs
15.6500,8.40,8.40,-8.07,8.12,-25.300,27.814,42.655,prbs
15.6600,8.40,8.40,-5.75,8.09,-24.588,28.079,41.338,prbs
15.6700,8.40,8.40,0.33,8.12,-9.341,25.684,39.772,prbs
15.6800,8.40,8.40,0.98,8.19,-5.431,28.239,38.045,prbs
15.6900,8.40,8.40,2.04,8.12,1.682,26.990,36.223,prbs
15.7000,8.40,8.40,4.18,7.98,10.186,26.955,34.336,prbs
15.7100,8.40,8.40,6.20,8.08,16.595,28.414,32.396,prbs
15.7200,8.40,8.40,7.42,8.20,22.717,29.105,30.495,prbs
15.7300,8.40,8.40,7.94,8.21,24.316,29.957,28.717,prbs
15.7400,8.40,8.40,8.15,8.21,26.089,30.006,27.069,prbs
15.7500,8.40,8.40,8.16,8.22,24.902,31.583,25.581,prbs
15.7600,8.40,8.40,8.09,8.24,24.742,32.296,24.290,prbs
15.7700,8.40,8.40,8.13,8.24,25.880,32.700,23.195,prbs
15.7800,8.40,8.40,8.19,8.24,28.218,32.638,22.276,prbs
15.7900,8.40,8.40,8.21,8.24,29.196,32.226,21.475,prbs
15.8000,-8.40,-8.40,8.21,8.26,28.924,32.966,20.790,prbs
15.8100,-8.40,-8.40,8.21,8.23,29.789,32.128,20.206,prbs
15.8200,-8.40,-8.40,1.09,1.90,16.392,22.152,19.712,prbs
15.8300,-8.40,-8.40,-0.47,-1.20,5.466,10.039,19.277,prbs
15.8400,-8.40,-8.40,-1.85,-1.03,2.276,1.271,18.872,prbs
15.8500,-8.40,-8.40,-4.10,-2.40,-7.728,0.747,18.540,prbs
15.8600,-8.40,-8.40,-6.00,-4.51,-12.273,-5.850,18.326,prbs
15.8700,-8.40,-8.40,-7.36,-6.57,-21.412,-12.992,18.133,prbs
15.8800,-8.40,-8.40,-7.96,-7.72,-23.373,-22.319,17.910,prbs
15.8900,-8.40,-8.40,-8.11,-8.05,-26.913,-21.230,17.763,prbs
15.9000,-8.40,-8.40,-8.07,-8.05,-23.276,-22.850,17.633,prbs
15.9100,-8.40,-8.40,-8.10,-8.09,-24.944,-25.607,17.475,prbs
15.9200,-8.40,-8.40,-8.13,-8.17,-26.690,-27.178,17.301,prbs
15.9300,-8.40,-8.40,-8.12,-8.19,-28.302,-28.184,17.173,prbs
15.9400,-8.40,-8.40,-8.11,-8.20,-24.770,-28.875,17.032,prbs
15.9500,8.40,-8.40,-8.06,-8.10,-25.607,-26.892,16.800,prbs
15.9600,8.40,-8.40,-8.09,-8.09,-26.382,-27.513,16.556,prbs
15.9700,8.40,-8.40,-4.15,-8.11,-22.054,-27.995,16.343,prbs
15.9800,8.40,-8.40,0.17,-8.28,-10.688,-27.695,16.203,prbs
15.9900,8.40,-8.40,1.12,-8.24,-3.288,-27.513,16.193,prbs
16.0000,8.40,-8.40,2.98,-8.12,5.348,-28.575,16.306,prbs
16.0100,8.40,-8.40,5.15,-8.04,8.769,-28.337,16.560,prbs
16.0200,8.40,-8.40,6.82,-8.10,15.917,-29.405,17.038,prbs
16.0300,8.40,-8.40,7.64,-8.21,20.141,-30.725,17.773,prbs
16.0400,8.40,-8.40,7.98,-8.23,22.417,-30.278,18.734,prbs
16.0500,8.40,-8.40,8.18,-8.20,25.147,-31.137,21.252,prbs
16.0600,8.40,-8.40,8.14,-8.21,25.628,-32.016,22.759,prbs
16.0700,8.40,-8.40,8.11,-8.19,24.798,-30.082,24.435,prbs
16.0800,8.40,-8.40,8.12,-8.18,25.970,-32.121,26.302,prbs
16.0900,8.40,-8.40,8.18,-8.24,26.913,-31.583,28.319,prbs
16.1000,-8.40,8.40,8.17,-8.22,27.311,-31.500,30.475,prbs
16.1100,-8.40,8.40,8.14,-8.17,27.053,-31.863,32.771,prbs
16.1200,-8.40,8.40,0.84,-1.12,13.809,-15.708,35.187,prbs
16.1300,-8.40,8.40,-0.51,0.41,4.168,-7.288,37.631,prbs
16.1400,-8.40,8.40,-1.92,1.81,1.934,-4.908,40.023,prbs
16.1500,-8.40,8.40,-4.12,3.96,-9.990,2.520,42.282,prbs
16.1600,-8.40,8.40,-6.11,5.94,-13.216,12.720,44.177,prbs
16.1700,-8.40,8.40,-7.36,7.25,-19.178,18.410,45.609,prbs
16.1800,-8.40,8.40,-7.87,7.90,-21.063,23.164,46.545,prbs
16.1900,-8.40,8.40,-8.09,8.12,-27.004,25.021,47.143,prbs
16.2000,-8.40,8.40,-8.22,8.27,-29.168,26.522,47.469,prbs
16.2100,-8.40,8.40,-8.08,8.19,-25.817,26.550,47.495,prbs
16.2200,-8.40,8.40,-8.06,8.09,-26.327,25.663,47.158,prbs
16.2300,-8.40,8.40,-8.11,8.13,-26.473,26.801,47.158,prbs
16.2400,-8.40,8.40,-8.11,8.14,-27.988,27.534,46.517,prbs
16.2500,8.40,8.40,-8.07,8.13,-26.264,28.225,45.667,prbs
16.2600,8.40,8.40,-8.04,8.10,-25.998,26.096,44.590,prbs
16.2700,8.40,8.40,-1.05,8.08,-11.812,28.302,43.289,prbs
16.2800,8.40,8.40,0.46,8.25,-7.693,29.894,41.809,prbs
16.2900,8.40,8.40,2.58,8.27,3.400,32.428,40.311,prbs
16.3000,8.40,8.40,4.80,8.16,12.888,31.521,38.912,prbs
16.3100,8.40,8.40,6.58,8.09,18.117,30.271,37.611,prbs
16.3200,8.40,8.40,7.54,8.13,21.628,31.653,36.393,prbs
16.3300,8.40,8.40,7.93,8.21,24.958,31.151,35.333,prbs
16.3400,8.40,8.40,8.08,8.18,26.585,30.473,34.476,prbs
16.3500,8.40,8.40,8.17,8.16,29.370,29.650,33.739,prbs
16.3600,8.40,8.40,8.17,8.10,28.749,27.758,33.007,prbs
16.3700,8.40,8.40,8.14,8.11,27.241,27.946,32.296,prbs
16.3800,8.40,8.40,8.12,8.10,26.473,25.964,31.637,prbs
16.3900,8.40,8.40,8.10,8.09,26.047,27.758,31.015,prbs
16.4000,8.40,8.40,8.16,8.14,27.869,29.070,30.470,prbs
16.4100,-8.40,-8.40,8.22,8.20,28.344,29.887,29.989,prbs
16.4200,-8.40,-8.40,0.60,1.21,14.074,17.446,29.245,prbs
16.4300,-8.40,-8.40,-0.87,-0.37,5.725,8.957,29.024,prbs
16.4400,-8.40,-8.40,-1.55,-1.87,1.794,5.187,28.829,prbs
16.4500,-8.40,-8.40,-3.56,-4.08,-2.241,-2.625,28.649,prbs
16.4600,-8.40,-8.40,-5.65,-6.01,-11.135,-12.315,28.522,prbs
16.4700,-8.40,-8.40,-7.13,-7.20,-18.647,-17.209,28.449,prbs
16.4800,-8.40,-8.40,-7.81,-7.92,-22.696,-22.012,28.412,prbs
16.4900,-8.40,-8.40,-8.03,-8.19,-24.337,-25.684,28.405,prbs
16.5000,-8.40,-8.40,-8.00,-8.17,-22.054,-24.309,28.348,prbs
16.5100,-8.40,-8.40,-7.98,-8.02,-23.960,-22.675,28.256,prbs
16.5200,-8.40,-8.40,-8.11,-8.13,-26.089,-25.272,28.185,prbs
16.5300,-8.40,-8.40,-8.23,-8.23,-27.925,-27.548,28.098,prbs
16.5400,-8.40,-8.40,-8.16,-8.27,-26.857,-29.524,28.006,prbs
16.5500,-8.40,-8.40,-8.13,-8.24,-26.522,-29.084,27.914,prbs
16.5600,8.40,-8.40,-8.09,-8.20,-26.571,-29.322,27.790,prbs
16.5700,8.40,-8.40,-4.36,-8.16,-20.728,-28.309,27.624,prbs
16.5800,8.40,-8.40,-0.35,-8.19,-10.584,-29.084,27.443,prbs
16.5900,8.40,-8.40,1.15,-8.23,-3.442,-29.391,27.321,prbs
16.6000,8.40,-8.40,3.51,-8.14,5.257,-29.824,27.312,prbs
16.6100,8.40,-8.40,5.69,-8.05,8.671,-30.411,27.398,prbs
16.6200,8.40,-8.40,7.16,-8.13,17.258,-30.760,27.628,prbs
16.6300,8.40,-8.40,7.79,-8.26,21.181,-31.604,28.070,prbs
16.6400,8.40,-8.40,8.05,-8.29,25.461,-31.737,28.736,prbs
16.6500,8.40,-8.40,8.16,-8.26,25.531,-31.995,29.585,prbs
16.6600,8.40,-8.40,8.21,-8.23,27.702,-31.060,30.606,prbs
16.6700,8.40,-8.40,8.19,-8.21,25.698,-32.016,31.823,prbs
16.6800,8.40,-8.40,8.08,-8.19,24.065,-30.816,33.223,prbs
16.6900,8.40,-8.40,8.08,-8.18,23.855,-31.765,34.781,prbs
16.7000,8.40,-8.40,8.16,-8.21,25.936,-31.227,36.530,prbs
16.7100,-8.40,8.40,8.24,-8.26,28.205,-32.470,38.455,prbs
16.7200,-8.40,8.40,4.56,-8.24,24.183,-31.493,40.507,prbs
16.7300,-8.40,8.40,0.42,-1.13,9.823,-15.666,42.676,prbs
16.7400,-8.40,8.40,-1.07,0.42,6.535,-8.643,44.934,prbs
16.7500,-8.40,8.40,-3.43,1.81,-5.620,-8.643,47.162,prbs
16.7600,-8.40,8.40,-5.63,4.02,-15.226,1.655,49.289,prbs
16.7700,-8.40,8.40,-7.13,6.14,-19.778,15.156,51.246,prbs
16.7800,-8.40,8.40,-7.85,7.48,-23.667,21.914,52.938,prbs
16.7900,-8.40,8.40,-8.06,7.98,-24.916,22.005,54.271,prbs
16.8000,-8.40,8.40,-8.04,8.08,-23.429,23.220,55.202,prbs
16.8100,-8.40,8.40,-8.13,8.11,-27.088,24.581,55.674,prbs
16.8200,-8.40,8.40,-8.19,8.13,-26.299,25.258,55.794,prbs
16.8300,-8.40,8.40,-8.11,8.09,-27.562,25.028,55.622,prbs
16.8400,-8.40,8.40,-8.11,8.10,-26.648,25.370,55.192,prbs
16.8500,-8.40,8.40,-8.06,8.08,-26.794,26.236,54.460,prbs
16.8600,8.40,8.40,-8.09,8.13,-26.180,26.438,53.458,prbs
16.8700,8.40,8.40,-8.06,8.11,-26.480,25.977,52.211,prbs
16.8800,8.40,8.40,-2.48,8.05,-16.769,25.391,50.708,prbs
16.8900,8.40,8.40,0.32,8.14,-8.008,26.536,48.937,prbs
16.9000,8.40,8.40,1.36,8.19,-4.552,28.121,46.991,prbs
16.9100,8.40,8.40,3.59,8.10,5.801,27.478,44.958,prbs
16.9200,8.40,8.40,5.76,8.05,14.277,28.449,42.867,prbs
16.9300,8.40,8.40,7.16,8.06,17.705,28.400,40.747,prbs
16.9400,8.40,8.40,7.77,8.18,21.691,29.887,38.724,prbs
16.9500,8.40,8.40,8.04,8.20,26.327,30.522,36.878,prbs
16.9600,8.40,8.40,8.18,8.25,28.100,32.240,35.167,prbs
16.9700,8.40,8.40,8.19,8.25,28.623,31.590,33.551,prbs
16.9800,8.40,8.40,8.20,8.21,26.920,32.317,32.043,prbs
16.9900,8.40,8.40,8.17,8.19,27.632,32.435,30.713,prbs
17.0000,8.40,8.40,8.18,8.20,27.506,32.882,29.594,prbs
17.0100,-8.40,-8.40,8.17,8.21,27.143,32.100,28.625,prbs
17.0200,-8.40,-8.40,8.18,8.22,28.253,33.748,27.786,prbs
17.0300,-8.40,-8.40,2.57,3.37,18.584,26.410,27.066,prbs
17.0400,-8.40,-8.40,-0.20,-0.98,7.631,8.664,26.462,prbs
17.0500,-8.40,-8.40,-1.36,-1.11,1.983,5.634,25.944,prbs
17.0600,-8.40,-8.40,-3.59,-2.15,-4.259,1.738,25.437,prbs
17.0700,-8.40,-8.40,-5.70,-4.21,-11.826,-3.896,25.042,prbs
17.0800,-8.40,-8.40,-7.11,-6.23,-20.406,-12.231,24.771,prbs
17.0900,-8.40,-8.40,-7.77,-7.58,-21.970,-21.607,24.450,prbs
