t,uL,uR,uL_act,uR_act,vL,vR,heading,tag
10.6300,10.80,-10.80,10.86,-10.72,41.839,-38.663,2096.822,multistep
10.6400,10.80,-10.80,10.76,-10.70,41.148,-39.158,2100.482,multistep
10.6500,10.80,-10.80,10.77,-10.68,41.385,-38.991,2104.162,multistep
10.6600,10.80,-10.80,10.80,-10.73,41.602,-38.788,2107.871,multistep
10.6700,10.80,-10.80,10.79,-10.74,41.546,-39.458,2111.626,multistep
10.6800,10.80,-10.80,10.79,-10.76,41.804,-41.797,2119.322,multistep
10.6900,10.80,-10.80,10.78,-10.75,42.216,-40.589,2123.211,multistep
10.7000,10.80,-10.80,10.75,-10.70,40.380,-40.582,2127.040,multistep
10.7100,10.80,-10.80,10.72,-10.73,41.979,-41.274,2130.749,multistep
10.7200,10.80,-10.80,10.75,-10.76,42.251,-41.029,2134.538,multistep
10.7300,10.80,-10.80,10.69,-10.76,41.036,-41.783,2138.227,multistep
10.7400,10.80,-10.80,10.73,-10.74,40.931,-40.541,2141.898,multistep
10.7500,10.80,-10.80,10.72,-10.68,41.371,-41.804,2145.683,multistep
10.7600,10.80,-10.80,10.77,-10.74,41.755,-42.307,2149.551,multistep
10.7700,10.80,-10.80,10.77,-10.73,42.474,-41.825,2153.441,multistep
10.7800,10.80,-10.80,10.79,-10.77,41.713,-41.979,2157.373,multistep
10.7900,10.80,-10.80,10.76,-10.77,41.783,-41.637,2161.367,multistep
10.8000,10.80,-10.80,10.74,-10.75,41.322,-42.048,2165.365,multistep
10.8100,10.80,-10.80,10.73,-10.73,41.190,-41.385,2169.384,multistep
10.8200,10.80,-10.80,10.70,-10.73,41.315,-41.281,2173.414,multistep
10.8300,10.80,-10.80,10.73,-10.69,41.664,-40.303,2177.496,multistep
10.8400,10.80,-10.80,10.76,-10.66,43.186,-41.308,2181.637,multistep
10.8500,10.80,-10.80,10.79,-10.72,42.649,-42.286,2185.832,multistep
10.8600,10.80,-10.80,10.79,-10.74,43.375,-42.153,2190.070,multistep
10.8700,10.80,-10.80,10.79,-10.75,43.207,-42.055,2194.327,multistep
10.8800,10.80,-10.80,10.74,-10.70,42.516,-41.413,2198.578,multistep
10.8900,10.80,-10.80,10.73,-10.71,42.935,-41.993,2202.860,multistep
10.9000,10.80,-10.80,10.79,-10.77,42.488,-43.298,2207.191,multistep
10.9100,10.80,-10.80,10.74,-10.75,41.371,-43.542,2211.496,multistep
10.9200,10.80,-10.80,10.75,-10.71,41.064,-43.061,2215.514,multistep
10.9300,10.80,-10.80,10.78,-10.72,42.446,-41.832,2219.497,multistep
10.9400,10.80,-10.80,10.76,-10.72,42.607,-42.418,2223.498,multistep
10.9500,10.80,-10.80,10.73,-10.73,42.265,-41.748,2227.505,multistep
10.9600,10.80,-10.80,10.75,-10.73,42.398,-41.658,2231.569,multistep
10.9700,10.80,-10.80,10.78,-10.74,42.600,-42.509,2235.669,multistep
10.9800,10.80,-10.80,10.74,-10.79,43.242,-44.429,2243.910,multistep
10.9900,10.80,-10.80,10.74,-10.77,43.508,-42.530,2247.999,multistep
11.0000,10.80,-10.80,10.72,-10.73,42.349,-41.218,2252.038,multistep
11.0100,10.80,-10.80,10.70,-10.66,42.328,-41.762,2256.097,multistep
11.0200,10.80,-10.80,10.69,-10.69,41.734,-41.839,2260.179,multistep
11.0300,10.80,-10.80,10.72,-10.71,42.223,-41.720,2264.245,multistep
11.0400,10.80,-10.80,10.75,-10.69,41.504,-41.902,2268.340,multistep
11.0500,10.80,-10.80,10.73,-10.69,42.048,-40.778,2272.472,multistep
11.0600,10.80,-10.80,10.79,-10.71,43.005,-42.412,2276.610,multistep
11.0700,10.80,-10.80,10.77,-10.75,42.356,-43.005,2280.716,multistep
11.0800,10.80,-10.80,10.73,-10.74,40.785,-41.972,2284.825,multistep
11.0900,10.80,-10.80,10.67,-10.70,41.378,-41.839,2288.996,multistep
11.1000,10.80,-10.80,10.75,-10.74,41.776,-41.783,2293.156,multistep
11.1100,10.80,-10.80,10.77,-10.74,42.642,-43.975,2297.256,multistep
11.1200,10.80,-10.80,10.72,-10.76,41.015,-42.432,2301.344,multistep
11.1300,10.80,-10.80,10.68,-10.75,40.938,-42.495,2305.482,multistep
11.1400,10.80,-10.80,10.74,-10.73,42.062,-41.329,2309.665,multistep
11.1500,10.80,-10.80,10.77,-10.76,42.139,-42.391,2313.804,multistep
11.1600,10.80,-10.80,10.71,-10.74,42.307,-42.244,2317.937,multistep
11.1700,10.80,-10.80,10.74,-10.75,42.041,-41.204,2322.104,multistep
11.1800,10.80,-10.80,10.75,-10.73,41.783,-42.956,2326.276,multistep
11.1900,10.80,-10.80,10.76,-10.72,42.865,-43.138,2330.403,multistep
11.2000,10.80,-10.80,10.76,-10.70,41.350,-41.490,2334.541,multistep
11.2100,10.80,-10.80,10.71,-10.71,42.090,-42.900,2338.710,multistep
11.2200,10.80,-10.80,10.77,-10.73,41.525,-42.907,2342.864,multistep
11.2300,10.80,-10.80,10.76,-10.75,41.769,-44.143,2347.011,multistep
11.2400,10.80,-10.80,10.76,-10.75,42.265,-43.277,2351.167,multistep
11.2500,10.80,-10.80,10.75,-10.74,41.776,-41.818,2355.352,multistep
11.2600,10.80,-10.80,10.76,-10.72,43.459,-42.153,2359.481,multistep
11.2700,10.80,-10.80,10.72,-10.72,40.862,-42.048,2363.593,multistep
11.2800,10.80,-10.80,10.72,-10.74,42.209,-43.619,2367.731,multistep
11.2900,10.80,-10.80,10.74,-10.76,42.775,-42.782,2371.901,multistep
11.3000,10.80,-10.80,10.72,-10.72,41.469,-42.300,2376.085,multistep
11.3100,10.80,-10.80,10.75,-10.74,42.823,-42.202,2380.202,multistep
11.3200,10.80,-10.80,10.76,-10.71,42.244,-41.916,2384.311,multistep
11.3300,10.80,-10.80,10.79,-10.73,43.207,-42.642,2388.448,multistep
11.3400,10.80,-10.80,10.81,-10.72,43.117,-42.398,2392.591,multistep
11.3500,10.80,-10.80,10.76,-10.70,41.888,-41.678,2396.732,multistep
11.3600,10.80,-10.80,10.76,-10.69,42.851,-42.474,2400.900,multistep
11.3700,10.80,-10.80,10.76,-10.72,42.656,-41.685,2405.025,multistep
11.3800,10.80,-10.80,10.75,-10.74,41.853,-41.916,2409.141,multistep
11.3900,10.80,-10.80,10.73,-10.74,41.713,-42.886,2413.304,multistep
11.4000,0.00,0.00,10.74,-10.73,42.041,-41.267,2417.482,stop
11.4100,0.00,0.00,10.76,-10.70,42.237,-42.432,2421.642,stop
11.4200,0.00,0.00,9.70,-9.94,40.890,-41.909,2425.799,stop
11.4300,0.00,0.00,8.76,-9.05,38.537,-39.989,2430.003,stop
11.4400,0.00,0.00,8.22,-8.60,36.575,-38.788,2434.192,stop
11.4500,12.00,-12.00,0.00,0.00,0.000,0.000,2549.334,multistep
11.4600,12.00,-12.00,0.00,0.00,0.000,0.000,2549.332,multistep
11.4700,12.00,-12.00,1.03,-1.11,0.000,0.000,2549.332,multistep
11.4800,12.00,-12.00,3.71,-3.89,4.824,-7.393,2549.329,multistep
11.4900,12.00,-12.00,6.32,-6.58,20.225,-20.302,2549.329,multistep
11.5000,12.00,-12.00,8.66,-8.85,26.543,-25.929,2549.342,multistep
11.5100,12.00,-12.00,9.87,-9.85,27.828,-27.925,2549.548,multistep
11.5200,12.00,-12.00,10.41,-10.34,32.631,-31.849,2550.144,multistep
11.5300,12.00,-12.00,10.86,-10.77,37.113,-34.585,2551.066,multistep
11.5400,12.00,-12.00,11.20,-11.06,39.794,-36.107,2552.212,multistep
11.5500,12.00,-12.00,11.42,-11.23,41.399,-37.462,2553.599,multistep
11.5600,12.00,-12.00,11.42,-11.25,37.867,-35.395,2555.296,multistep
11.5700,12.00,-12.00,11.37,-11.22,39.382,-37.189,2557.311,multistep
11.5800,12.00,-12.00,11.50,-11.37,40.701,-38.921,2559.579,multistep
11.5900,12.00,-12.00,11.58,-11.45,44.457,-38.209,2562.034,multistep
11.6000,12.00,-12.00,11.62,-11.47,42.160,-39.053,2567.643,multistep
11.6100,12.00,-12.00,11.71,-11.53,44.436,-40.024,2570.740,multistep
11.6200,12.00,-12.00,11.77,-11.61,43.382,-41.183,2573.972,multistep
11.6300,12.00,-12.00,11.77,-11.61,41.846,-40.170,2577.345,multistep
11.6400,12.00,-12.00,11.77,-11.63,44.185,-41.085,2580.869,multistep
11.6500,12.00,-12.00,11.81,-11.64,44.080,-40.945,2584.564,multistep
11.6600,12.00,-12.00,11.85,-11.67,44.108,-41.532,2588.362,multistep
11.6700,12.00,-12.00,11.89,-11.76,44.715,-42.782,2592.245,multistep
11.6800,12.00,-12.00,11.92,-11.78,45.776,-41.867,2596.204,multistep
11.6900,12.00,-12.00,11.97,-11.79,46.984,-41.762,2600.217,multistep
11.7000,12.00,-12.00,12.01,-11.86,47.585,-43.633,2604.292,multistep
11.7100,12.00,-12.00,12.00,-11.85,45.190,-42.328,2608.401,multistep
11.7200,12.00,-12.00,11.97,-11.83,46.342,-42.439,2612.581,multistep
11.7300,12.00,-12.00,11.99,-11.81,47.613,-43.319,2616.805,multistep
11.7400,12.00,-12.00,12.04,-11.90,46.782,-43.947,2621.099,multistep
11.7500,12.00,-12.00,12.08,-11.93,48.269,-43.682,2625.435,multistep
11.7600,12.00,-12.00,12.09,-11.93,47.264,-43.326,2629.804,multistep
11.7700,12.00,-12.00,12.09,-11.92,47.257,-43.926,2634.152,multistep
11.7800,12.00,-12.00,12.10,-11.96,48.681,-44.932,2638.530,multistep
11.7900,12.00,-12.00,12.11,-11.96,49.044,-44.611,2642.920,multistep
11.8000,12.00,-12.00,12.12,-12.00,49.072,-42.977,2647.333,multistep
11.8100,12.00,-12.00,12.10,-11.91,50.978,-43.089,2651.819,multistep
11.8200,12.00,-12.00,12.10,-11.97,48.967,-44.234,2656.368,multistep
11.8300,12.00,-12.00,12.11,-11.96,51.215,-42.021,2660.940,multistep
11.8400,12.00,-12.00,12.09,-11.93,48.813,-42.970,2665.510,multistep
11.8500,12.00,-12.00,12.11,-11.93,49.190,-42.970,2670.107,multistep
11.8600,12.00,-12.00,12.15,-11.94,50.510,-43.703,2674.711,multistep
11.8700,12.00,-12.00,12.17,-11.98,48.562,-45.036,2679.314,multistep
11.8800,12.00,-12.00,12.17,-12.02,50.000,-44.352,2683.900,multistep
11.8900,12.00,-12.00,12.10,-12.06,50.454,-45.009,2688.468,multistep
11.9000,12.00,-12.00,12.10,-11.92,49.428,-43.193,2697.555,multistep
11.9100,12.00,-12.00,12.16,-11.99,50.147,-44.276,2702.094,multistep
11.9200,12.00,-12.00,12.11,-11.92,50.168,-41.518,2706.699,multistep
11.9300,12.00,-12.00,12.14,-11.87,50.712,-41.385,2711.331,multistep
11.9400,12.00,-12.00,12.17,-11.93,51.061,-42.775,2715.965,multistep
11.9500,12.00,-12.00,12.16,-11.96,52.241,-44.387,2720.565,multistep
11.9600,12.00,-12.00,12.11,-11.96,50.314,-43.068,2725.175,multistep
11.9700,12.00,-12.00,12.08,-11.90,52.870,-42.223,2729.817,multistep
11.9800,12.00,-12.00,12.06,-11.93,50.587,-42.474,2734.486,multistep
11.9900,12.00,-12.00,12.07,-11.95,51.732,-42.809,2739.141,multistep
12.0000,12.00,-12.00,12.05,-11.91,49.309,-41.734,2743.816,multistep
12.0100,12.00,-12.00,12.10,-11.91,50.796,-41.713,2748.502,multistep
12.0200,12.00,-12.00,12.02,-11.92,50.580,-40.666,2753.164,multistep
12.0300,12.00,-12.00,12.04,-11.86,49.937,-42.614,2757.759,multistep
12.0400,12.00,-12.00,12.10,-11.92,50.091,-43.214,2762.272,multistep
12.0500,12.00,-12.00,12.16,-12.00,52.227,-43.871,2766.743,multistep
12.0600,12.00,-12.00,12.11,-12.08,50.950,-44.946,2771.213,multistep
12.0700,12.00,-12.00,12.04,-11.96,50.098,-41.671,2775.717,multistep
12.0800,12.00,-12.00,12.07,-11.83,52.311,-38.348,2780.296,multistep
12.0900,12.00,-12.00,12.06,-11.70,52.129,-38.174,2784.859,multistep
12.1000,12.00,-12.00,12.08,-11.67,50.210,-38.732,2789.332,multistep
12.1100,12.00,-12.00,12.06,-11.67,49.868,-39.242,2793.777,multistep
12.1200,12.00,-12.00,12.11,-11.72,51.103,-39.186,2798.236,multistep
12.1300,12.00,-12.00,12.11,-11.73,52.123,-38.753,2802.744,multistep
12.1400,12.00,-12.00,12.15,-11.76,49.916,-41.197,2807.281,multistep
12.1500,12.00,-12.00,12.15,-11.82,50.691,-40.254,2811.836,multistep
12.1600,12.00,-12.00,12.11,-11.82,51.927,-40.219,2816.428,multistep
12.1700,12.00,-12.00,12.16,-11.87,51.473,-40.938,2821.037,multistep
12.1800,12.00,-12.00,12.18,-11.87,51.152,-40.624,2825.642,multistep
12.1900,12.00,-12.00,12.19,-11.88,50.740,-41.183,2825.642,multistep
12.2000,12.00,-12.00,12.18,-11.89,53.065,-42.516,2830.227,multistep
12.2100,12.00,-12.00,12.18,-11.95,50.817,-42.439,2834.843,multistep
12.2200,12.00,-12.00,12.20,-11.93,51.690,-42.139,2839.472,multistep
12.2300,12.00,-12.00,12.19,-11.85,51.983,-42.021,2844.083,multistep
12.2400,12.00,-12.00,12.19,-11.90,52.325,-42.146,2848.643,multistep
12.2500,12.00,-12.00,12.12,-11.94,51.864,-43.263,2853.135,multistep
12.2600,12.00,-12.00,12.17,-11.92,49.602,-42.076,2857.590,multistep
12.2700,12.00,-12.00,12.14,-11.83,51.006,-39.982,2861.971,multistep
12.2800,12.00,-12.00,12.12,-11.86,50.189,-42.062,2866.288,multistep
12.2900,12.00,-12.00,12.14,-11.91,49.965,-43.542,2870.623,multistep
12.3000,12.00,-12.00,12.14,-11.88,52.067,-40.233,2874.976,multistep
12.3100,12.00,-12.00,12.11,-11.78,51.794,-39.005,2879.369,multistep
12.3200,12.00,-12.00,12.05,-11.69,48.911,-38.690,2883.768,multistep
12.3300,12.00,-12.00,12.09,-11.72,51.718,-38.355,2888.148,multistep
12.3400,12.00,-12.00,12.12,-11.69,51.082,-36.924,2892.498,multistep
12.3500,12.00,-12.00,12.00,-10.31,49.965,-25.873,2901.094,multistep
12.3600,12.00,-12.00,12.07,-9.88,52.004,-27.478,2905.345,multistep
12.3700,12.00,-12.00,12.06,-9.83,51.061,-26.445,2909.500,multistep
12.3800,12.00,-12.00,12.04,-9.72,50.552,-26.711,2913.503,multistep
12.3900,12.00,-12.00,12.04,-9.69,50.077,-25.998,2917.386,multistep
12.4000,12.00,-12.00,12.05,-9.49,49.630,-24.867,2921.156,multistep
12.4100,12.00,-12.00,12.09,-9.41,52.667,-24.030,2924.837,multistep
12.4200,12.00,-12.00,12.05,-9.31,51.026,-23.052,2928.469,multistep
12.4300,12.00,-12.00,12.05,-9.28,50.517,-24.072,2932.074,multistep
12.4400,12.00,-12.00,12.06,-9.51,51.285,-25.377,2935.651,multistep
12.4500,0.00,0.00,12.02,-9.82,48.723,-27.241,2939.180,stop
12.4600,0.00,0.00,11.56,-8.37,50.838,-26.773,2942.663,stop
12.4700,0.00,0.00,10.73,-5.74,48.311,-21.754,2946.088,stop
12.4800,0.00,0.00,10.35,-4.37,46.900,-18.403,2949.470,stop
12.4900,0.00,0.00,10.11,-3.62,45.756,-16.162,2952.772,stop
12.5000,0.00,0.00,0.01,0.00,0.000,0.000,2975.434,stop
12.5100,0.00,0.00,0.00,0.00,0.000,0.000,2975.433,stop
12.5200,0.00,0.00,0.00,0.00,0.000,0.000,2975.433,stop
12.5300,0.00,0.00,0.01,0.00,0.000,0.000,2975.433,stop
12.5400,0.00,0.00,0.01,-0.00,0.000,0.000,2975.435,stop
12.5500,0.00,0.00,0.00,0.00,0.000,0.000,2975.437,stop
12.5600,0.00,0.00,0.01,-0.00,0.000,0.000,2975.435,stop
12.5700,0.00,0.00,0.00,-0.00,0.000,0.000,2975.435,stop
12.5800,0.00,0.00,0.00,-0.01,0.000,0.000,2975.432,stop
12.5900,0.00,0.00,0.00,-0.01,0.000,0.000,2975.432,stop
12.6000,8.40,-8.40,0.01,0.00,0.000,0.000,2860.961,prbs
12.6100,8.40,-8.40,0.00,0.00,0.000,0.000,2860.962,prbs
12.6200,8.40,-8.40,2.25,-1.98,0.838,-1.487,2860.960,prbs
12.6300,8.40,-8.40,4.79,-4.47,12.559,-12.413,2860.962,prbs
12.6400,8.40,-8.40,6.83,-6.70,23.101,-19.429,2860.977,prbs
12.6500,8.40,-8.40,7.70,-7.68,22.745,-21.021,2861.124,prbs
12.6600,8.40,-8.40,7.95,-7.95,22.571,-22.480,2861.614,prbs
12.6700,8.40,-8.40,8.05,-8.06,24.735,-24.155,2862.463,prbs
12.6800,8.40,-8.40,8.20,-8.16,26.529,-24.860,2863.586,prbs
12.6900,8.40,-8.40,8.19,-8.19,27.011,-25.419,2864.953,prbs
12.7000,8.40,-8.40,8.15,-8.08,27.039,-25.091,2866.610,prbs
12.7100,8.40,-8.40,8.11,-8.09,26.752,-25.070,2868.508,prbs
12.7200,8.40,-8.40,8.13,-8.06,27.465,-26.292,2870.601,prbs
12.7300,8.40,-8.40,8.20,-8.17,27.590,-26.704,2872.858,prbs
12.7400,8.40,-8.40,8.24,-8.20,29.685,-26.934,2875.284,prbs
12.7500,-8.40,8.40,8.28,-8.14,29.182,-28.344,2877.850,prbs
12.7600,-8.40,8.40,8.26,-8.17,29.699,-28.330,2880.502,prbs
12.7700,-8.40,8.40,2.23,-1.81,19.241,-18.577,2883.247,prbs
12.7800,-8.40,8.40,-0.61,0.86,10.081,-10.018,2886.021,prbs
12.7900,-8.40,8.40,-1.00,1.00,8.713,-2.723,2888.746,prbs
12.8000,-8.40,8.40,-3.08,2.91,-2.059,1.676,2891.345,prbs
12.8100,-8.40,8.40,-5.19,5.05,-7.589,10.500,2893.672,prbs
12.8200,-8.40,8.40,-6.84,6.76,-18.221,15.910,2895.580,prbs
12.8300,-8.40,8.40,-7.78,7.67,-22.319,20.392,2897.040,prbs
12.8400,-8.40,8.40,-8.11,8.08,-26.124,21.335,2898.052,prbs
12.8500,-8.40,8.40,-8.17,8.21,-25.210,23.290,2898.585,prbs
12.8600,-8.40,8.40,-8.06,8.12,-24.511,23.674,2898.668,prbs
12.8700,-8.40,8.40,-7.94,7.98,-23.667,22.578,2897.720,prbs
12.8800,-8.40,8.40,-8.04,8.08,-25.970,24.309,2896.787,prbs
12.8900,-8.40,8.40,-8.12,8.12,-27.325,25.594,2895.566,prbs
12.9000,8.40,8.40,-8.12,8.18,-26.969,26.773,2894.128,prbs
12.9100,8.40,8.40,-6.18,8.13,-24.260,27.206,2892.466,prbs
12.9200,8.40,8.40,-0.23,8.15,-10.032,27.046,2890.566,prbs
12.9300,8.40,8.40,1.01,8.33,-1.934,28.100,2888.535,prbs
12.9400,8.40,8.40,2.25,8.21,3.505,28.784,2888.535,prbs
12.9500,8.40,8.40,4.33,8.01,11.757,28.177,2886.463,prbs
12.9600,8.40,8.40,6.28,7.99,15.603,28.993,2884.361,prbs
12.9700,8.40,8.40,7.36,8.05,17.195,30.285,2882.302,prbs
12.9800,8.40,8.40,7.85,8.14,20.204,31.535,2880.492,prbs
12.9900,8.40,8.40,8.06,8.25,22.131,32.016,2879.049,prbs
13.0000,8.40,8.40,8.21,8.27,25.984,32.742,2877.961,prbs
13.0100,8.40,8.40,8.28,8.33,28.763,32.442,2877.093,prbs
13.0200,8.40,8.40,8.23,8.33,30.215,33.461,2876.348,prbs
13.0300,8.40,8.40,8.20,8.29,30.376,33.601,2875.678,prbs
13.0400,8.40,8.40,8.18,8.16,29.447,31.765,2875.075,prbs
13.0500,-8.40,-8.40,8.20,8.22,29.573,33.091,2874.573,prbs
13.0600,-8.40,-8.40,8.21,6.22,31.702,30.885,2874.205,prbs
13.0700,-8.40,-8.40,0.24,0.23,14.975,14.759,2873.864,prbs
13.0800,-8.40,-8.40,-1.19,-1.10,8.978,6.688,2873.560,prbs
13.0900,-8.40,-8.40,-1.31,-2.03,4.650,1.934,2873.272,prbs
13.1000,-8.40,-8.40,-3.20,-3.91,2.004,-1.236,2873.013,prbs
13.1100,-8.40,-8.40,-5.35,-5.93,-11.680,-14.235,2872.862,prbs
13.1200,-8.40,-8.40,-7.09,-7.44,-20.860,-22.033,2872.784,prbs
13.1300,-8.40,-8.40,-7.81,-8.05,-20.365,-22.473,2872.705,prbs
13.1400,-8.40,-8.40,-7.93,-7.96,-21.251,-20.225,2872.587,prbs
13.1500,-8.40,-8.40,-8.13,-8.14,-24.951,-23.716,2872.485,prbs
13.1600,-8.40,-8.40,-8.20,-8.29,-26.201,-29.070,2872.412,prbs
13.1700,-8.40,-8.40,-8.23,-8.37,-26.320,-30.187,2872.325,prbs
13.1800,-8.40,-8.40,-8.10,-8.21,-25.775,-27.632,2872.149,prbs
13.1900,-8.40,-8.40,-8.05,-8.14,-25.119,-27.911,2871.895,prbs
13.2000,-8.40,-8.40,-8.05,-8.09,-26.124,-26.759,2871.594,prbs
13.2100,8.40,-8.40,-8.16,-8.15,-27.046,-28.470,2871.336,prbs
13.2200,8.40,-8.40,-8.17,-8.20,-27.423,-29.468,2871.092,prbs
13.2300,8.40,-8.40,-0.39,-8.12,-12.399,-29.412,2870.859,prbs
13.2400,8.40,-8.40,1.12,-8.32,-9.830,-29.342,2870.609,prbs
13.2500,8.40,-8.40,1.41,-8.26,0.000,-29.943,2870.429,prbs
13.2600,8.40,-8.40,3.38,-8.07,4.000,-28.889,2870.338,prbs
13.2700,8.40,-8.40,5.47,-7.94,8.936,-27.765,2870.400,prbs
13.2800,8.40,-8.40,7.00,-8.03,14.298,-29.517,2870.761,prbs
13.2900,8.40,-8.40,7.71,-8.20,20.672,-28.917,2871.476,prbs
13.3000,8.40,-8.40,7.93,-8.29,26.815,-30.418,2872.468,prbs
13.3100,8.40,-8.40,8.17,-8.23,28.484,-30.962,2873.592,prbs
13.3200,8.40,-8.40,8.14,-8.23,26.836,-30.941,2874.797,prbs
13.3300,8.40,-8.40,8.12,-8.17,26.159,-30.536,2876.126,prbs
13.3400,8.40,-8.40,8.07,-8.10,24.637,-29.747,2877.653,prbs
13.3500,8.40,-8.40,8.12,-8.20,27.737,-30.543,2879.370,prbs
13.3600,-8.40,8.40,8.21,-8.25,28.917,-31.102,2881.210,prbs
13.3700,-8.40,8.40,8.17,-8.19,28.588,-31.912,2883.125,prbs
13.3800,-8.40,8.40,3.84,-2.09,22.878,-20.748,2885.092,prbs
13.3900,-8.40,8.40,-1.04,0.93,8.154,-3.023,2889.310,prbs
13.4000,-8.40,8.40,-3.34,2.88,-2.122,3.072,2891.370,prbs
13.4100,-8.40,8.40,-5.54,5.13,-12.825,14.926,2893.341,prbs
13.4200,-8.40,8.40,-7.04,6.95,-18.815,22.319,2895.172,prbs
13.4300,-8.40,8.40,-7.84,7.89,-23.855,27.220,2896.749,prbs
13.4400,-8.40,8.40,-8.16,8.31,-27.974,32.142,2897.979,prbs
13.4500,-8.40,8.40,-8.25,8.35,-29.189,32.247,2898.979,prbs
13.4600,-8.40,8.40,-8.21,8.31,-29.098,32.470,2899.831,prbs
13.4700,-8.40,8.40,-8.08,8.20,-25.747,31.891,2900.529,prbs
13.4800,-8.40,8.40,-8.07,8.17,-25.866,31.493,2901.000,prbs
13.4900,-8.40,8.40,-8.12,8.20,-28.979,31.521,2901.159,prbs
13.5000,-8.40,8.40,-8.19,8.23,-31.137,32.491,2901.084,prbs
13.5100,8.40,8.40,-8.27,8.28,-33.070,32.777,2900.902,prbs
13.5200,8.40,8.40,-3.71,8.16,-24.211,31.856,2900.620,prbs
13.5300,8.40,8.40,0.18,8.18,-9.006,32.721,2900.220,prbs
13.5400,8.40,8.40,0.93,8.28,-4.307,31.849,2899.730,prbs
13.5500,8.40,8.40,2.98,8.18,2.150,31.269,2899.112,prbs
13.5600,8.40,8.40,5.33,8.04,16.504,29.335,2898.415,prbs
13.5700,8.40,8.40,7.06,8.06,24.763,28.274,2897.702,prbs
13.5800,8.40,8.40,7.77,8.10,24.072,27.290,2896.926,prbs
13.5900,8.40,8.40,7.97,8.13,24.867,27.213,2896.076,prbs
13.6000,8.40,8.40,8.06,8.16,25.321,28.114,2895.280,prbs
13.6100,8.40,8.40,8.15,8.24,26.801,28.505,2894.600,prbs
13.6200,8.40,8.40,8.21,8.24,28.910,29.322,2894.035,prbs
13.6300,8.40,8.40,8.30,8.22,30.299,30.096,2893.548,prbs
13.6400,8.40,8.40,8.29,8.20,30.571,30.913,2893.163,prbs
13.6500,8.40,8.40,8.27,8.16,30.069,30.920,2892.877,prbs
13.6600,-8.40,-8.40,8.25,8.19,31.458,31.730,2892.688,prbs
13.6700,-8.40,-8.40,8.28,8.22,31.702,31.898,2892.543,prbs
13.6800,-8.40,-8.40,2.34,0.28,20.637,15.862,2892.432,prbs
13.6900,-8.40,-8.40,-0.36,-1.30,9.460,10.242,2892.360,prbs
13.7000,-8.40,-8.40,-1.45,-1.13,8.601,1.662,2892.332,prbs
13.7100,-8.40,-8.40,-3.57,-3.12,-5.013,0.915,2892.340,prbs
13.7200,-8.40,-8.40,-5.58,-4.72,-9.076,-6.821,2892.464,prbs
13.7300,-8.40,-8.40,-7.12,-6.63,-17.802,-15.485,2892.650,prbs
13.7400,-8.40,-8.40,-7.90,-7.74,-25.587,-22.543,2892.808,prbs
13.7500,-8.40,-8.40,-8.24,-8.21,-27.862,-26.201,2892.951,prbs
13.7600,-8.40,-8.40,-8.12,-8.20,-24.190,-24.546,2893.046,prbs
13.7700,-8.40,-8.40,-8.03,-8.06,-25.293,-22.989,2893.141,prbs
13.7800,-8.40,-8.40,-8.07,-8.10,-26.012,-24.253,2893.230,prbs
13.7900,-8.40,-8.40,-8.15,-8.18,-26.920,-28.212,2893.263,prbs
13.8000,-8.40,-8.40,-8.10,-8.20,-26.257,-28.770,2893.223,prbs
13.8100,8.40,-8.40,-8.13,-8.20,-26.327,-29.322,2893.145,prbs
13.8200,8.40,-8.40,-8.12,-8.19,-24.826,-29.273,2893.025,prbs
13.8300,8.40,-8.40,-2.18,-8.17,-18.556,-28.428,2892.832,prbs
13.8400,8.40,-8.40,0.30,-8.33,-7.547,-29.950,2892.631,prbs
13.8500,8.40,-8.40,1.45,-8.23,-5.369,-29.712,2892.539,prbs
13.8600,8.40,-8.40,3.71,-8.11,7.079,-29.594,2892.578,prbs
13.8700,8.40,-8.40,5.86,-8.01,13.921,-29.035,2892.711,prbs
13.8800,8.40,-8.40,7.26,-8.06,21.251,-29.419,2892.981,prbs
13.8900,8.40,-8.40,7.91,-8.20,23.750,-30.187,2893.466,prbs
13.9000,8.40,-8.40,8.15,-8.29,26.773,-31.479,2894.115,prbs
13.9100,8.40,-8.40,8.15,-8.23,27.960,-29.440,2895.697,prbs
13.9200,8.40,-8.40,8.12,-8.17,27.053,-29.384,2896.710,prbs
13.9300,8.40,-8.40,8.12,-8.23,27.297,-32.673,2897.878,prbs
13.9400,8.40,-8.40,8.18,-8.29,29.322,-33.029,2899.166,prbs
13.9500,8.40,-8.40,8.26,-8.30,31.465,-33.901,2900.521,prbs
13.9600,-8.40,8.40,8.30,-8.25,32.694,-31.311,2901.922,prbs
13.9700,-8.40,8.40,8.15,-6.14,31.074,-28.323,2903.369,prbs
13.9800,-8.40,8.40,0.56,-0.70,15.903,-13.062,2904.874,prbs
13.9900,-8.40,8.40,-0.83,0.49,8.671,-7.777,2906.419,prbs
14.0000,-8.40,8.40,-1.66,2.50,0.859,-1.529,2907.996,prbs
14.0100,-8.40,8.40,-3.73,4.81,-8.824,11.177,2909.523,prbs
14.0200,-8.40,8.40,-5.82,6.64,-14.493,22.738,2910.966,prbs
14.0300,-8.40,8.40,-7.35,7.70,-22.068,28.840,2912.299,prbs
14.0400,-8.40,8.40,-7.97,8.07,-24.791,27.220,2913.409,prbs
